text
72229 1. Fußball-Bundesliga 2024/2025 - 2024-08-30T20:30:00 - 2. Spieltag - 1. FC Union Berlin vs FC St. Pauli - Union Berlin - Halbzeitergebnis - 1 : 0
72229 1. Fußball-Bundesliga 2024/2025 - 2024-08-30T20:30:00 - 2. Spieltag - 1. FC Union Berlin vs FC St. Pauli - Union Berlin - Endergebnis - 1 : 0
72229 1. Fußball-Bundesliga 2024/2025 - 2024-08-30T20:30:00 - 2. Spieltag - 1. FC Union Berlin vs FC St. Pauli - Union Berlin - 116894 - 1 : 0  - matchMinute=34 - Benedict Hollerbach - isPenalty=False - isOwnGoal=False - isOvertime=False
72224 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T15:30:00 - 2. Spieltag - VfB Stuttgart vs 1. FSV Mainz 05 - Stuttgart - Halbzeitergebnis - 2 : 1
72224 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T15:30:00 - 2. Spieltag - VfB Stuttgart vs 1. FSV Mainz 05 - Stuttgart - Endergebnis - 3 : 3
72224 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T15:30:00 - 2. Spieltag - VfB Stuttgart vs 1. FSV Mainz 05 - Stuttgart - 116923 - 1 : 0  - matchMinute=8 - E. Millot - isPenalty=False - isOwnGoal=False - isOvertime=False
72224 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T15:30:00 - 2. Spieltag - VfB Stuttgart vs 1. FSV Mainz 05 - Stuttgart - 116935 - 2 : 2  - matchMinute=62 - J. Burkardt - isPenalty=False - isOwnGoal=False - isOvertime=False
72224 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T15:30:00 - 2. Spieltag - VfB Stuttgart vs 1. FSV Mainz 05 - Stuttgart - 116939 - 3 : 3  - matchMinute=94 - Leitsch - isPenalty=False - isOwnGoal=False - isOvertime=True
72224 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T15:30:00 - 2. Spieltag - VfB Stuttgart vs 1. FSV Mainz 05 - Stuttgart - 116932 - 2 : 1  - matchMinute=42 - N. Amiri - isPenalty=True - isOwnGoal=False - isOvertime=False
72224 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T15:30:00 - 2. Spieltag - VfB Stuttgart vs 1. FSV Mainz 05 - Stuttgart - 116938 - 3 : 2  - matchMinute=88 - Florian Rieder - isPenalty=False - isOwnGoal=False - isOvertime=False
72224 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T15:30:00 - 2. Spieltag - VfB Stuttgart vs 1. FSV Mainz 05 - Stuttgart - 116925 - 2 : 0  - matchMinute=15 - J. Leweling - isPenalty=False - isOwnGoal=False - isOvertime=False
72226 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T15:30:00 - 2. Spieltag - Eintracht Frankfurt vs TSG 1899 Hoffenheim - Frankfurt - Halbzeitergebnis - 2 : 0
72226 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T15:30:00 - 2. Spieltag - Eintracht Frankfurt vs TSG 1899 Hoffenheim - Frankfurt - Endergebnis - 3 : 1
72226 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T15:30:00 - 2. Spieltag - Eintracht Frankfurt vs TSG 1899 Hoffenheim - Frankfurt - 116926 - 1 : 0  - matchMinute=24 - H. Ekitike - isPenalty=False - isOwnGoal=False - isOvertime=False
72226 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T15:30:00 - 2. Spieltag - Eintracht Frankfurt vs TSG 1899 Hoffenheim - Frankfurt - 116934 - 3 : 1  - matchMinute=56 - O. Marmoush - isPenalty=False - isOwnGoal=False - isOvertime=False
72226 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T15:30:00 - 2. Spieltag - Eintracht Frankfurt vs TSG 1899 Hoffenheim - Frankfurt - 116931 - 2 : 0  - matchMinute=33 - Larsson - isPenalty=False - isOwnGoal=False - isOvertime=False
72226 1. Fußball-Bundesliga 2024/2025 - 2024-08-31T15:30:00 - 2. Spieltag - Eintracht Frankfurt vs TSG 1899 Hoffenheim - Frankfurt - 116933 - 2 : 1  - matchMinute=54 - A. Kramaric - isPenalty=False - isOwnGoal=False - isOvertime=False
